사업유형,사업번호,사업계획변경순번,사업년도,사업명,심사상태코드,최초심의일자,심의요청일,심의종료일,삭제여부
공익활동형,2023-11370,1,2023,공공의료 및 복지시설봉사,승인완료,2022-12-20 00:00,2022-12-20 00:00,2022-12-22 00:00,N
공익활동형,2023-14875,1,2023,체육시설지도봉사 2,승인완료,2023-01-04 00:00,2023-01-04 00:00,2023-01-10 00:00,N
사회서비스형,2023-76757,1,2023,터미널 키오스크 지원사업,승인완료,2023-06-09 00:00,2023-06-09 00:00,2023-06-12 00:00,N
사회서비스형,2023-11410,3,2023,공공전문서비스,승인완료,2023-01-31 00:00,2022-12-26 00:00,2022-12-27 00:00,N
공익활동형,2023-11599,6,2023,마을경로당관리,승인완료,2023-07-14 00:00,2022-12-26 00:00,2022-12-26 00:00,N
공익활동형,2023-10679,1,2023,공공시설은빛복지도우미,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-16 00:00,N
사회서비스형,2023-11155,1,2023,푸드헬퍼,승인완료,2022-12-21 00:00,2022-12-21 00:00,2022-12-22 00:00,N
사회서비스형,2023-47736,1,2023,국민재난예방안전모니터링단(중구),승인완료,2023-02-08 00:00,2023-02-08 00:00,2023-02-09 00:00,N
공익활동형,2023-11078,2,2023,향토문화유산지킴이,승인완료,2023-06-07 00:00,2023-06-07 00:00,2022-12-19 00:00,N
사회서비스형,2023-11632,1,2023,노인맞춤지원사업,승인완료,2022-12-26 00:00,2022-12-26 00:00,2022-12-27 00:00,N
사회서비스형,2023-20151,4,2023,공공행정지원단,승인완료,2023-05-03 00:00,2023-04-18 00:00,2023-01-10 00:00,N
사회서비스형,2023-11074,2,2023,교육시설 지원,승인완료,2023-01-03 00:00,2022-12-23 00:00,2022-12-23 00:00,N
사회서비스형,2023-37428,2,2023,공공 행정업무 지원,승인완료,2023-02-28 00:00,2023-01-27 00:00,2023-01-30 00:00,N
공익활동형,2023-55664,1,2023,우리아이등교지킴이,승인완료,2023-02-28 00:00,2023-02-28 00:00,2023-03-02 00:00,N
공익활동형,2023-10826,2,2023,버스승강장지킴이,승인완료,2023-01-03 00:00,2022-12-15 00:00,2022-12-15 00:00,N
시장형,2023-10955,2,2023,홍주천년잼잼잼,승인완료,2023-07-17 00:00,2023-07-17 00:00,2022-12-26 00:00,N
공익활동형,2023-11150,2,2023,지역사회 환경개선 봉사활동,삭제요청,2023-01-26 00:00,2022-12-16 00:00,2022-12-19 00:00,Y
공익활동형,2023-11968,1,2023,시니어보육도우미,반려,2022-12-30 00:00,2022-12-30 00:00,,Y
사회서비스형,2023-10612,2,2023,경로당경영도우미,승인완료,2023-05-09 00:00,2023-05-09 00:00,2022-12-15 00:00,N
사회서비스형,2023-10695,2,2023,공공행정업무지원 '맑은물지킴이',승인완료,2022-12-21 00:00,2022-12-21 00:00,2022-12-24 00:00,N
사회서비스형,2023-11041,1,2023,광산구 노인일자리 업무보조원,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-19 00:00,N
공익활동형,2023-11165,4,2023,신바람 지평선 홍보단,승인완료,2023-06-07 00:00,2023-06-02 00:00,2022-12-26 00:00,N
사회서비스형,2023-10912,3,2023,노인맞춤돌봄서비스 지원,승인완료,2023-04-28 00:00,2022-12-16 00:00,2022-12-16 00:00,N
사회서비스형,2023-11697,1,2023,(사회)시니어컨설턴트,승인완료,2022-12-28 00:00,2022-12-28 00:00,2022-12-28 00:00,N
사회서비스형,2023-13568,1,2023,노인맞춤돌봄서비스지원,승인완료,2023-01-03 00:00,2023-01-03 00:00,2023-01-03 00:00,N
사회서비스형,2023-31284,5,2023,행복드림 119안전센터 서포터,삭제요청,2023-03-03 00:00,2023-01-20 00:00,2023-01-25 00:00,Y
사회서비스형,2023-11413,2,2023,지역내 취약시설 또는 사회적 공헌 유형 지원 ,승인완료,2022-12-26 00:00,2022-12-26 00:00,2022-12-27 00:00,N
공익활동형,2023-11298,2,2023,지역사회 환경개선 봉사(우리마을환경개선단),승인완료,2023-01-27 00:00,2023-01-27 00:00,2022-12-23 00:00,N
공익활동형,2023-13722,3,2023,경로당환경정비사업,승인완료,2023-02-14 00:00,2023-01-04 00:00,2023-01-04 00:00,N
공익활동형,2023-70336,1,2023,우리동네자원순환단,승인완료,2023-04-28 00:00,2023-04-28 00:00,2023-05-02 00:00,N
공익활동형,2023-16361,2,2023,지역사회방역활동,승인완료,2023-01-10 00:00,2023-01-10 00:00,2023-01-11 00:00,N
사회서비스형,2023-48686,1,2023,국민재난예방안전모니터링단(대덕구),승인완료,2023-02-16 00:00,2023-02-16 00:00,2023-02-16 00:00,N
사회서비스형,2023-11097,2,2023,시니어 소방 안전 지원,삭제요청,2023-01-26 00:00,2022-12-20 00:00,2022-12-20 00:00,Y
사회서비스형,2023-11226,3,2023,온종일돌봄(지역아동센터) 시설 지원사업,승인완료,2023-02-22 00:00,2022-12-20 00:00,2022-12-20 00:00,N
사회서비스형,2023-11270,1,2023,장애인 및 아동시설지원,승인완료,2022-12-20 00:00,2022-12-20 00:00,2022-12-21 00:00,N
공익활동형,2023-55649,1,2023,우리 동네 클린업!,승인완료,2023-02-28 00:00,2023-02-28 00:00,2023-03-02 00:00,N
시장형,2023-69813,1,2023,Halmi Cafe 3호점,승인완료,2023-04-25 00:00,2023-04-25 00:00,2023-05-08 00:00,N
공익활동형,2023-11214,3,2023,둔산꿈나무지킴이,반려,2022-12-20 00:00,2022-12-20 00:00,,Y
시장형,2023-10949,2,2023,홍주천년별다방,승인완료,2023-07-17 00:00,2022-12-19 00:00,2022-12-28 00:00,N
사회서비스형,2023-11326,3,2023,어르신회관 안전관리원,승인완료,2023-01-09 00:00,2023-01-06 00:00,2022-12-20 00:00,N
공익활동형,2023-10631,1,2023,유성이전통단,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-21 00:00,N
사회서비스형,2023-11096,2,2023,노인일자리 방역지원 사업,삭제요청,2023-01-26 00:00,2022-12-20 00:00,2022-12-20 00:00,Y
사회서비스형,2023-11314,3,2023,다품다 공유냉장고,승인완료,2023-03-09 00:00,2022-12-20 00:00,2022-12-20 00:00,N
공익활동형,2023-51445,4,2023,경로당 환경도우미,승인완료,2023-05-12 00:00,2023-02-20 00:00,2023-02-22 00:00,N
공익활동형,2023-11355,4,2023,커피새활용사업단,승인완료,2023-04-11 00:00,2023-02-22 00:00,2022-12-20 00:00,N
공익활동형,2023-11323,1,2023,나래울 공원 환경개선 활동(경기도 기회확대),승인완료,2022-12-20 00:00,2022-12-20 00:00,2022-12-20 00:00,N
시장형,2023-11498,3,2023,매장운영사업 천년누리봄,승인완료,2023-07-05 00:00,2023-07-05 00:00,2022-12-28 00:00,N
공익활동형,2023-11714,1,2023,보성형 내동네가꾸기,승인완료,2022-12-28 00:00,2022-12-28 00:00,2023-01-03 00:00,N
공익활동형,2023-10756,1,2023,경로당중식도우미,승인완료,2022-12-15 00:00,2022-12-15 00:00,2022-12-23 00:00,N
공익활동형,2023-10923,2,2023,도서관 봉사,삭제요청,2023-01-26 00:00,2022-12-15 00:00,2022-12-16 00:00,Y
공익활동형,2023-32066,3,2023,실버불법촬영카메라점검단,승인완료,2023-06-13 00:00,2023-01-18 00:00,2023-01-20 00:00,N
공익활동형,2023-37333,1,2023,근린생활시설 관리지원,승인완료,2023-01-27 00:00,2023-01-27 00:00,2023-01-30 00:00,N
공익활동형,2023-11036,5,2023,짚공예 전승반,승인완료,2023-05-31 00:00,2023-05-22 00:00,2022-12-16 00:00,N
공익활동형,2023-75517,1,2023,다재다능 시니어,승인완료,2023-06-01 00:00,2023-06-01 00:00,2023-06-12 00:00,N
사회서비스형,2023-10763,3,2023,노인 관련 시설 지원,승인완료,2023-07-11 00:00,2022-12-15 00:00,2022-12-15 00:00,N
시장형,2023-61679,1,2023,한국GSC마켓,승인완료,2023-03-31 00:00,2023-03-31 00:00,2023-04-05 00:00,N
공익활동형,2023-11204,2,2023,영양지킴이,승인완료,2023-06-12 00:00,2023-06-07 00:00,2022-12-20 00:00,N
사회서비스형,2023-70216,1,2023,기분 좋은 빨래방 2호점,승인완료,2023-04-27 00:00,2023-04-27 00:00,2023-05-03 00:00,N
사회서비스형,2023-55268,1,2023,공공기관지원사업단2,승인완료,2023-02-27 00:00,2023-02-27 00:00,2023-03-03 00:00,N
사회서비스형,2023-10601,1,2023,시니어 국민생활 시설점검원,승인완료,2022-12-14 00:00,2022-12-14 00:00,2022-12-21 00:00,N
사회서비스형,2023-10760,4,2023,기타 공공시설 지원,승인완료,2023-07-11 00:00,2023-07-11 00:00,2022-12-15 00:00,N
공익활동형,2023-11205,2,2023,행복배달부,승인완료,2023-06-12 00:00,2023-06-07 00:00,2022-12-20 00:00,N
시장형,2023-21111,3,2023,반제품 제조 및 납품(활기찬 공동작업장2),승인완료,2023-01-25 00:00,2023-01-19 00:00,2023-01-20 00:00,N
공익활동형,2023-10603,2,2023,게이트볼장 환경관리사업,승인완료,2023-02-01 00:00,2022-12-14 00:00,2022-12-14 00:00,N
시장형,2023-74198,1,2023,카페누구나 사업,승인완료,2023-06-01 00:00,2023-06-01 00:00,2023-06-02 00:00,N
공익활동형,2023-10750,2,2023,해공학교환경지킴이,승인완료,2023-01-12 00:00,2022-12-15 00:00,2022-12-15 00:00,N
시장형,2023-10839,5,2023,어구정비사업,승인완료,2023-06-30 00:00,2023-06-30 00:00,2023-01-03 00:00,N
시장형,2023-71513,2,2023,시니어드림스토어 4호점,승인완료,2023-08-11 00:00,2023-08-10 00:00,2023-05-10 00:00,N
공익활동형,2023-76198,1,2023,벼고을클린지원사업,승인완료,2023-06-07 00:00,2023-06-07 00:00,2023-06-07 00:00,N
공익활동형,2023-61082,2,2023,폐전지수거지원사업,승인완료,2023-03-30 00:00,2023-03-16 00:00,2023-03-21 00:00,N
사회서비스형,2023-13831,1,2023,읍면 복지회관지원,승인완료,2023-01-03 00:00,2023-01-03 00:00,2023-01-03 00:00,N
사회서비스형,2023-17938,1,2023,시니어연기감지점검원,승인완료,2023-01-06 00:00,2023-01-06 00:00,2023-01-06 00:00,Y
시장형,2023-77653,1,2023,리사이클플라스틱,승인완료,2023-06-20 00:00,2023-06-20 00:00,2023-06-27 00:00,N
공익활동형,2023-58463,1,2023,시니어 폐건전지 수거 활성화 사업,승인완료,2023-03-07 00:00,2023-03-07 00:00,2023-03-10 00:00,N
사회서비스형,2023-13811,1,2023,보육시설관리,승인완료,2023-01-03 00:00,2023-01-03 00:00,2023-01-03 00:00,N
사회서비스형,2023-17996,1,2023,시니어국민생활시설점검원,승인완료,2023-01-06 00:00,2023-01-06 00:00,2023-01-06 00:00,Y
공익활동형,2023-11132,2,2023,마을안전지킴이 활동,삭제요청,2023-01-26 00:00,2022-12-20 00:00,2022-12-20 00:00,Y
시장형,2023-10898,2,2023,행복나눔복지회사 칠원,반려,2022-12-15 00:00,2022-12-15 00:00,,Y
시장형,2023-10982,2,2023,동호리 영농 사업단,승인완료,2022-12-27 00:00,2022-12-27 00:00,2022-12-30 00:00,N
공익활동형,2023-11195,4,2023,"급식도우미(어린이집,초등학교 등)지원사업",승인완료,2023-03-27 00:00,2022-12-16 00:00,2022-12-19 00:00,N
사회서비스형,2023-11690,1,2023,(사회)노인일자리 담당자 업무지원,승인완료,2022-12-28 00:00,2022-12-28 00:00,2022-12-28 00:00,N
공익활동형,2023-11318,5,2023,지역아동센터 봉사 ,승인완료,2023-04-14 00:00,2023-04-13 00:00,2022-12-21 00:00,N
시장형,2023-18061,2,2023,실버유기농사랑단,승인완료,2023-01-10 00:00,2023-01-10 00:00,2023-01-13 00:00,N
사회서비스형,2023-45116,1,2023,승강기정보수집원,승인완료,2023-02-03 00:00,2023-02-03 00:00,2023-02-03 00:00,N
공익활동형,2023-10922,6,2023,공원환경관리봉사,승인완료,2023-04-21 00:00,2023-04-21 00:00,2022-12-20 00:00,N
시장형,2023-58250,1,2023,안심동행서비스(위드_유),승인완료,2023-03-15 00:00,2023-03-15 00:00,2023-03-20 00:00,N
공익활동형,2023-35012,2,2023,강서산림지킴이,승인완료,2023-03-29 00:00,2023-03-29 00:00,2023-01-26 00:00,N
사회서비스형,2023-37436,1,2023,국민 생활안전 점검원,승인완료,2023-01-27 00:00,2023-01-27 00:00,2023-01-30 00:00,N
사회서비스형,2023-11199,2,2023,노인맞춤돌봄서비스 지원사업,승인완료,2023-01-04 00:00,2022-12-19 00:00,2022-12-22 00:00,N
공익활동형,2023-15270,2,2023,공원시설봉사(기회),승인완료,2023-01-05 00:00,2023-01-05 00:00,2023-01-09 00:00,N
공익활동형,2023-24456,3,2023,실버존 교통지원사업단,승인완료,2023-02-21 00:00,2023-01-11 00:00,2023-01-12 00:00,N
사회서비스형,2023-20925,2,2023,시니어 컨설턴트,승인완료,2023-02-23 00:00,2023-02-23 00:00,2023-02-23 00:00,N
공익활동형,2023-11210,3,2023,학교화장실 청소봉사,승인완료,2023-02-22 00:00,2022-12-20 00:00,2022-12-20 00:00,N
공익활동형,2023-11725,4,2023,거리환경 지킴이,승인완료,2023-07-25 00:00,2023-07-24 00:00,2022-12-29 00:00,N
사회서비스형,2023-14534,4,2023,시니어교통안전데이터조사단,승인완료,2023-06-09 00:00,2023-02-10 00:00,2023-01-09 00:00,N
시장형,2023-11626,2,2023,결성원성곡공동작업장,승인완료,2023-07-24 00:00,2023-07-24 00:00,2022-12-29 00:00,N
공익활동형,2023-11085,2,2023,공공시설환경개선사업,승인완료,2023-06-27 00:00,2022-12-16 00:00,2022-12-16 00:00,N
사회서비스형,2023-11454,1,2023,학교급식도우미,승인완료,2022-12-28 00:00,2022-12-28 00:00,2022-12-30 00:00,N
사회서비스형,2023-44232,2,2023,시니어 스쿨존 안전지킴이,승인완료,2023-02-27 00:00,2023-02-02 00:00,2023-02-02 00:00,N
공익활동형,2023-58634,2,2023,행신금연서포터즈,승인완료,2023-03-08 00:00,2023-03-08 00:00,2023-03-08 00:00,N
공익활동형,2023-15730,2,2023,영양사랑봉사단(기회),승인완료,2023-02-09 00:00,2023-02-09 00:00,2023-02-10 00:00,N
공익활동형,2023-11669,2,2023,k-희망지킴이,승인완료,2023-02-24 00:00,2023-02-24 00:00,2022-12-28 00:00,N
공익활동형,2023-11120,1,2023,지역사회 환경개선(자체-금강송면),승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-16 00:00,N
공익활동형,2023-11220,3,2023,둔산희망지킴이,승인완료,2023-01-03 00:00,2023-01-03 00:00,2022-12-22 00:00,N
시장형,2023-25835,1,2023,실버택배(마음배달부),승인완료,2023-01-12 00:00,2023-01-12 00:00,2023-01-18 00:00,N
사회서비스형,2023-11057,1,2023,시니어 안전모니터링사업,반려,2022-12-16 00:00,2022-12-16 00:00,,Y
공익활동형,2023-24471,2,2023,학교급식도우미사업,승인완료,2023-08-16 00:00,2023-01-11 00:00,2023-01-19 00:00,N
사회서비스형,2023-11221,3,2023,보육시설지원,승인완료,2023-02-22 00:00,2022-12-20 00:00,2022-12-20 00:00,N
공익활동형,2023-11988,2,2023,하천지킴이봉사,승인완료,2023-01-02 00:00,2023-01-02 00:00,2023-01-02 00:00,N
시장형,2023-10947,4,2023,홍주천년반찬가게,승인완료,2023-09-06 00:00,2022-12-26 00:00,2022-12-26 00:00,N
사회서비스형,2023-11052,1,2023,노인일자리 업무지원사업,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-16 00:00,N
시장형,2023-11066,5,2023,커피 제조·판매사업 “이스턴 카페”,승인완료,2023-02-10 00:00,2023-02-10 00:00,2023-02-10 00:00,N
사회서비스형,2023-11414,3,2023,노인일자리 업무 지원,승인완료,2023-01-31 00:00,2023-01-31 00:00,2022-12-27 00:00,N
공익활동형,2023-11246,3,2023,우리마을지킴이 실버보안관,승인완료,2023-06-07 00:00,2023-06-02 00:00,2022-12-23 00:00,N
시장형,2023-11773,2,2023,달성시니어 장난감세척사업장,승인완료,2023-03-10 00:00,2022-12-29 00:00,2023-01-04 00:00,N
사회서비스형,2023-11099,2,2023,국민 생활 안전 점검원,삭제요청,2023-01-26 00:00,2022-12-20 00:00,2022-12-20 00:00,Y
사회서비스형,2023-71090,1,2023,찾아가는 돌봄상담사업단,승인완료,2023-05-09 00:00,2023-05-09 00:00,2023-05-12 00:00,N
사회서비스형,2023-11225,1,2023,생활지원도우미,승인완료,2022-12-19 00:00,2022-12-19 00:00,2022-12-22 00:00,N
공익활동형,2023-11336,1,2023,공원환경지킴이,승인완료,2022-12-20 00:00,2022-12-20 00:00,2022-12-20 00:00,N
공익활동형,2023-11602,6,2023,아름다운 마을가꾸기,승인완료,2023-07-14 00:00,2023-02-13 00:00,2022-12-26 00:00,N
사회서비스형,2023-74680,2,2023,ICT 활용 치매 돌봄 매니저,승인완료,2023-07-07 00:00,2023-05-30 00:00,2023-06-01 00:00,N
시장형,2023-10973,2,2023,남송 장류및 모시송편 판매 사업단,승인완료,2022-12-27 00:00,2022-12-27 00:00,2022-12-30 00:00,N
공익활동형,2023-11184,2,2023,보육시설봉사,승인완료,2023-01-04 00:00,2022-12-16 00:00,2022-12-19 00:00,N
사회서비스형,2023-16028,6,2023,시니어 금융서비스지원 ,승인완료,2023-02-17 00:00,2023-02-16 00:00,2023-01-06 00:00,N
공익활동형,2023-61721,3,2023,시니어 폐건전지 수거사업,승인완료,2023-03-22 00:00,2023-03-22 00:00,2023-03-27 00:00,N
공익활동형,2023-13217,1,2023,우리동네거리지킴이사업(2),승인완료,2023-01-03 00:00,2023-01-03 00:00,2023-01-04 00:00,N
사회서비스형,2023-32534,1,2023,시니어 푸드뱅크 매니저,승인완료,2023-01-19 00:00,2023-01-19 00:00,2023-01-20 00:00,N
공익활동형,2023-47293,2,2023,미사공원도우미,승인완료,2023-02-21 00:00,2023-02-21 00:00,2023-02-22 00:00,N
공익활동형,2023-10893,2,2023,우리하천지킴이,승인완료,2023-01-13 00:00,2022-12-15 00:00,2022-12-16 00:00,N
공익활동형,2023-11170,2,2023,지역사회안전망구축지원,승인완료,2023-01-04 00:00,2023-01-04 00:00,2022-12-22 00:00,N
공익활동형,2023-14184,4,2023,전통시장 환경지킴이,승인완료,2023-04-27 00:00,2023-01-03 00:00,2023-01-03 00:00,N
공익활동형,2023-15390,1,2023,공원환경지킴이Ⅲ,승인완료,2023-01-04 00:00,2023-01-04 00:00,2023-01-06 00:00,N
공익활동형,2023-17637,1,2023,시니어 자치경찰대,승인완료,2023-01-06 00:00,2023-01-06 00:00,2023-01-09 00:00,N
공익활동형,2023-17693,1,2023,보육시설봉사,승인완료,2023-01-06 00:00,2023-01-06 00:00,2023-01-06 00:00,N
공익활동형,2023-11380,3,2023,노노케어,승인완료,2023-01-26 00:00,2023-01-26 00:00,2022-12-21 00:00,N
공익활동형,2023-12946,2,2023,우리마을안전지킴이지원사업,승인완료,2023-03-31 00:00,2023-01-02 00:00,2023-01-06 00:00,N
시장형,2023-11043,1,2023,카페우정,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-28 00:00,N
공익활동형,2023-11425,1,2023,어께동무,승인완료,2022-12-21 00:00,2022-12-21 00:00,2022-12-22 00:00,N
공익활동형,2023-10911,1,2023,초등학교교통봉사(완산),승인완료,2022-12-15 00:00,2022-12-15 00:00,2022-12-19 00:00,N
공익활동형,2023-11257,2,2023,공공시설 및 황토길관리,승인완료,2023-01-31 00:00,2023-01-30 00:00,2022-12-19 00:00,N
사회서비스형,2023-11494,2,2023,시니어 북 딜리버리,승인완료,2023-04-28 00:00,2022-12-27 00:00,2022-12-27 00:00,N
사회서비스형,2023-10591,1,2023,초등학교 방역행정업무(초.코.파.이),승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-21 00:00,N
